LogID,EmployeeID,ProjectID,Date,HoursWorked
74529,4640,109,2025-01-13,7
74530,1754,153,2024-12-27,7
74531,3280,68,2024-02-28,2
74532,3671,97,2025-02-16,8
74533,5973,129,2024-07-01,6
74534,1925,101,2024-06-07,8
74535,4477,33,2024-11-14,3
74536,2537,183,2024-02-22,2
74537,2601,177,2024-08-12,7
74538,3225,49,2025-02-02,5
74539,2127,136,2025-01-16,7
74540,4196,190,2024-07-28,3
74541,4897,191,2024-05-28,1
74542,1483,68,2024-12-07,5
74543,1266,111,2025-01-28,1
74544,4163,159,2024-08-25,4
74545,5359,195,2024-04-02,8
74546,5494,46,2024-10-29,7
74547,4811,107,2024-09-23,3
74548,3447,47,2025-01-09,4
74549,4379,102,2024-11-10,5
74550,5791,7,2024-07-18,7
74551,5460,138,2024-11-14,2
74552,5000,39,2024-04-10,4
74553,3235,71,2024-10-21,2
74554,5425,178,2024-10-05,8
74555,5641,4,2024-06-03,3
74556,5832,65,2024-05-04,2
74557,3629,24,2024-07-27,1
74558,1939,149,2024-09-19,2
74559,3734,108,2024-11-13,4
74560,2406,166,2024-04-02,3
74561,3504,6,2024-05-03,3
74562,1731,29,2024-03-25,3
74563,4128,183,2024-06-13,5
74564,2833,66,2025-01-25,4
74565,3411,166,2024-06-28,4
74566,4371,175,2025-02-05,4
74567,2588,140,2025-02-17,3
74568,5400,145,2024-05-20,3
74569,4852,154,2024-12-08,8
74570,3147,45,2024-10-16,5
74571,5652,154,2024-06-08,8
74572,3195,21,2024-09-21,7
74573,3276,44,2024-10-29,2
74574,2419,170,2024-02-23,8
74575,3916,117,2024-12-18,1
74576,5700,85,2024-08-19,1
74577,2005,78,2025-01-07,2
74578,5988,35,2024-04-11,3
74579,4700,118,2024-12-19,2
74580,4159,16,2024-02-28,7
74581,5515,141,2025-01-02,7
74582,4132,112,2025-01-06,2
74583,1507,37,2024-08-09,5
74584,1338,190,2024-12-12,5
74585,4573,71,2024-09-13,6
74586,1062,160,2025-01-15,3
74587,5119,186,2024-05-27,4
74588,5394,119,2024-11-29,3
74589,2190,2,2025-01-28,5
74590,4058,108,2024-07-03,5
74591,5154,176,2024-11-04,8
74592,1447,182,2024-09-08,3
74593,3491,65,2024-06-06,2
74594,2535,72,2024-06-26,8
74595,4605,45,2024-09-15,5
74596,4043,35,2024-06-16,8
74597,2586,33,2024-03-12,1
74598,3946,150,2024-04-28,4
74599,5851,91,2024-04-11,8
74600,5365,174,2024-04-22,4
74601,5316,22,2024-08-10,7
74602,4089,7,2024-11-25,1
74603,4885,190,2024-08-25,5
74604,4381,171,2024-07-16,7
74605,4053,97,2024-11-12,1
74606,3530,112,2024-02-22,6
74607,2061,182,2024-04-10,5
74608,3702,7,2024-03-28,3
74609,4185,79,2024-09-22,8
74610,3985,183,2024-03-12,4
74611,4256,132,2024-08-02,1
74612,3900,116,2024-12-10,8
74613,3455,75,2024-08-06,3
74614,1416,23,2025-01-24,8
74615,5839,169,2024-08-26,5
74616,4415,71,2024-04-09,7
74617,3431,47,2024-06-29,6
74618,5180,57,2024-04-28,3
74619,5587,45,2024-08-12,4
74620,3862,194,2024-10-06,4
74621,3599,189,2024-05-04,7
74622,1619,17,2024-12-07,2
74623,2487,152,2024-11-28,2
74624,1597,47,2024-11-29,1
74625,4329,173,2025-01-02,4
74626,2190,187,2024-06-09,5
74627,4938,96,2024-05-28,4
74628,1925,35,2025-02-04,8
74629,2730,124,2024-06-04,8
74630,2260,126,2024-07-05,6
74631,1883,65,2025-01-30,3
74632,1845,147,2025-02-18,7
74633,3107,151,2024-04-07,7
74634,3800,80,2024-11-22,4
74635,2419,160,2024-12-28,8
74636,3391,163,2024-10-05,8
74637,3596,169,2024-03-05,7
74638,5380,82,2024-07-26,8
74639,1081,8,2024-08-08,3
74640,3632,140,2024-08-27,5
74641,1436,100,2024-06-14,8
74642,1771,127,2024-10-25,6
74643,2293,94,2024-04-15,7
74644,2889,36,2024-03-16,4
74645,3327,176,2024-11-30,4
74646,1727,178,2025-01-09,6
74647,2690,134,2024-02-23,4
74648,4845,119,2025-01-15,2
74649,2928,174,2024-12-10,6
74650,3941,76,2024-09-23,2
74651,5567,55,2024-05-04,5
74652,5535,31,2024-02-25,7
74653,2564,154,2024-07-30,4
74654,3018,67,2024-05-11,3
74655,4848,123,2024-11-27,8
74656,2771,108,2024-06-06,3
74657,3940,128,2024-06-13,5
74658,2299,122,2024-05-07,1
74659,3189,104,2025-01-09,6
74660,4994,111,2024-11-28,7
74661,4379,9,2024-08-28,8
74662,3317,135,2024-03-30,7
74663,4569,119,2024-02-27,4
74664,3100,15,2024-11-11,8
74665,3553,71,2024-11-06,6
74666,5343,104,2024-09-08,8
74667,3903,127,2024-05-29,3
74668,3084,136,2024-04-24,1
74669,4962,39,2024-06-27,7
74670,5203,139,2024-08-10,6
74671,4985,121,2025-01-24,8
74672,3035,49,2024-11-28,6
74673,4213,90,2024-07-03,2
74674,1092,81,2024-06-03,2
74675,2207,72,2024-05-01,2
74676,5302,128,2024-12-31,3
74677,3928,131,2024-05-18,5
74678,4685,187,2024-08-16,7
74679,3089,101,2024-05-22,3
74680,1703,106,2024-06-30,8
74681,4410,156,2024-05-11,8
74682,3569,42,2024-11-13,2
74683,3790,175,2024-05-30,1
74684,5756,93,2024-09-26,7
74685,1614,10,2025-01-16,6
74686,4609,31,2024-08-15,5
74687,2771,62,2024-04-08,4
74688,5034,149,2024-06-19,5
74689,3334,58,2024-09-09,7
74690,1584,5,2024-07-31,8
74691,4609,6,2024-09-09,1
74692,1094,191,2024-10-17,7
74693,1670,183,2024-09-04,8
74694,2485,182,2025-01-10,3
74695,5127,178,2024-10-29,2
74696,1608,61,2024-10-29,6
74697,2316,87,2024-12-06,5
74698,5669,183,2025-02-19,7
74699,1925,15,2025-02-04,5
74700,3032,163,2024-05-05,2
74701,3821,64,2024-04-24,5
74702,3708,161,2024-04-22,1
74703,2259,47,2025-02-02,2
74704,5381,83,2024-06-28,6
74705,5611,15,2025-01-14,1
74706,5436,116,2025-01-14,7
74707,5633,146,2025-01-22,7
74708,1233,150,2024-12-19,5
74709,5421,3,2024-05-15,1
74710,5733,114,2024-06-29,2
74711,2321,2,2024-03-01,8
74712,1130,117,2024-05-01,3
74713,1228,171,2024-04-30,3
74714,5283,173,2024-08-11,5
74715,4931,108,2025-02-16,6
74716,2389,137,2024-08-11,7
74717,4173,44,2024-05-31,8
74718,3620,166,2024-10-29,2
74719,2582,105,2024-07-22,6
74720,5371,108,2024-10-25,1
74721,1735,17,2024-10-01,4
74722,5114,59,2024-02-22,5
74723,4953,50,2024-05-04,3
74724,5512,62,2024-05-19,8
74725,3275,10,2024-09-08,2
74726,2248,24,2024-05-28,8
74727,3363,106,2024-08-29,8
74728,3113,188,2025-01-24,3
74729,1993,136,2024-04-02,5
74730,1780,147,2024-05-15,2
74731,3221,139,2025-02-14,8
74732,5534,172,2024-08-23,8
74733,4844,141,2025-01-29,3
74734,4151,108,2024-02-23,8
74735,4352,2,2024-06-30,2
74736,3071,105,2024-09-11,7
74737,5441,177,2025-01-27,3
74738,5826,191,2024-08-29,6
74739,2734,105,2025-01-26,2
74740,3682,195,2024-11-12,6
74741,3157,17,2024-11-22,8
74742,4815,34,2024-08-28,4
74743,3763,43,2024-11-28,1
74744,2829,163,2024-06-29,7
74745,3334,174,2024-04-14,7
74746,4359,115,2024-04-23,2
74747,4361,58,2024-04-30,1
74748,5973,88,2024-12-22,5
74749,5172,95,2024-03-23,3
74750,3298,78,2025-01-14,7
74751,3815,184,2024-11-11,7
74752,5981,170,2025-01-30,3
74753,3945,144,2024-10-20,7
74754,4181,92,2024-11-05,5
74755,2905,187,2024-04-22,3
74756,5936,166,2024-11-27,4
74757,4400,154,2025-02-06,4
74758,2256,22,2024-03-08,8
74759,3586,152,2024-03-04,8
74760,1428,62,2024-12-01,8
74761,3603,160,2024-06-17,4
74762,1049,193,2024-02-24,6
74763,1180,158,2024-10-23,6
74764,5423,141,2024-04-18,7
74765,5768,107,2024-05-13,6
74766,2642,177,2024-11-02,7
74767,5209,180,2024-06-08,5
74768,1530,12,2024-04-11,1
74769,4195,164,2025-02-14,7
74770,5027,184,2024-03-09,5
74771,5278,99,2024-05-02,1
74772,5593,64,2024-05-17,5
74773,3644,118,2024-11-09,3
74774,3731,1,2025-01-06,5
74775,1681,149,2024-09-18,4
74776,6000,143,2024-08-23,7
74777,4044,97,2024-10-25,4
74778,3995,60,2024-05-11,4
74779,5232,122,2024-09-21,8
74780,4662,79,2024-06-16,7
74781,5641,143,2024-07-13,3
74782,1314,141,2025-02-11,7
74783,4294,178,2024-12-14,4
74784,1350,31,2025-01-12,4
74785,5179,128,2024-05-11,7
74786,5970,145,2024-07-08,8
74787,3699,197,2025-01-09,7
74788,5581,64,2024-03-03,8
74789,1330,129,2024-12-24,8
74790,3928,40,2024-03-12,4
74791,2953,153,2024-04-08,8
74792,1445,199,2024-03-28,4
74793,2112,178,2024-06-20,4
74794,4343,90,2024-11-03,7
74795,2565,168,2024-11-28,8
74796,2767,88,2024-07-28,7
74797,3062,108,2024-05-23,1
74798,1509,79,2024-09-17,3
74799,1549,109,2024-05-06,5
74800,2240,126,2024-07-25,3
74801,2073,27,2024-07-15,3
74802,5004,11,2024-07-30,7
74803,3810,104,2024-09-26,1
74804,3013,11,2024-06-07,7
74805,1517,50,2024-10-25,4
74806,4053,73,2024-12-09,6
74807,2837,69,2024-05-03,3
74808,5993,110,2024-07-27,6
74809,5386,120,2025-01-23,6
74810,2000,122,2024-06-30,5
74811,4065,118,2024-09-04,5
74812,5232,15,2024-07-14,2
74813,5056,38,2024-11-29,7
74814,1238,118,2024-10-18,4
74815,4638,197,2025-02-11,3
74816,1087,103,2024-06-17,5
74817,3276,27,2024-10-16,4
74818,3853,137,2024-03-18,2
74819,5526,180,2024-10-12,7
74820,4346,90,2024-10-01,1
74821,5859,161,2024-08-24,6
74822,2604,17,2024-09-17,2
74823,1598,160,2024-11-15,2
74824,3539,29,2025-01-24,2
74825,4480,26,2024-06-23,8
74826,3085,159,2025-01-15,2
74827,5296,122,2024-11-15,6
74828,2492,116,2024-04-04,3
74829,3091,150,2025-01-11,8
74830,2305,97,2024-05-15,1
74831,3802,16,2024-11-21,4
74832,3706,80,2024-10-26,5
74833,5860,30,2025-02-02,4
74834,5398,11,2024-06-19,8
74835,3763,176,2024-06-13,8
74836,1334,110,2024-12-27,5
74837,2278,144,2024-06-21,6
74838,1854,61,2024-11-27,3
74839,5333,2,2024-06-23,3
74840,3383,78,2024-05-26,5
74841,3821,15,2024-11-16,5
74842,1113,24,2024-04-22,4
74843,1389,36,2024-10-08,2
74844,5985,66,2024-07-20,3
74845,5786,47,2024-08-31,6
74846,2427,158,2024-08-31,6
74847,3722,101,2024-05-03,3
74848,5048,112,2024-08-28,7
74849,2045,138,2025-01-16,8
74850,2973,166,2024-06-21,3
74851,4603,134,2024-10-02,5
74852,3851,48,2024-06-20,2
74853,2874,179,2025-01-23,3
74854,1014,18,2025-01-29,5
74855,1615,86,2024-04-20,3
74856,3270,27,2024-09-17,2
74857,5785,56,2024-05-11,4
74858,4550,101,2024-03-25,1
74859,4075,137,2024-09-02,4
74860,3152,111,2024-10-28,8
74861,4739,58,2024-09-18,5
74862,1732,148,2024-09-11,4
74863,5085,128,2024-11-01,3
74864,5761,155,2024-07-21,5
74865,5979,160,2024-04-02,6
74866,3800,12,2024-07-23,3
74867,4855,83,2024-07-31,8
74868,3206,98,2024-07-24,4
74869,3747,123,2024-05-19,8
74870,2965,165,2024-05-24,1
74871,2205,141,2024-12-31,1
74872,3638,95,2024-06-15,4
74873,5397,138,2024-05-01,7
74874,4932,142,2024-12-23,4
74875,4272,156,2024-09-05,6
74876,5363,15,2024-12-30,5
74877,5174,129,2024-03-04,6
74878,3671,159,2024-10-11,5
74879,2750,69,2024-03-22,1
74880,5324,132,2024-03-28,7
74881,4495,48,2024-06-30,8
74882,3593,28,2024-05-30,1
74883,3454,114,2024-11-30,6
74884,4083,61,2024-04-03,1
74885,2089,69,2024-07-16,7
74886,4434,195,2024-09-05,5
74887,2457,82,2024-04-26,5
74888,2090,20,2024-06-13,8
74889,3693,97,2024-10-12,4
74890,1679,31,2024-12-24,5
74891,1079,11,2024-08-18,7
74892,5829,196,2024-08-15,4
74893,2459,129,2024-02-22,6
74894,3453,87,2024-12-09,7
74895,4238,48,2024-07-07,6
74896,4854,25,2024-11-09,2
74897,3465,45,2024-05-30,4
74898,5168,3,2024-11-04,2
74899,1166,4,2024-09-29,5
74900,4887,114,2024-04-04,7
74901,3479,131,2024-03-18,1
74902,1769,119,2025-02-12,4
74903,3858,163,2024-11-07,3
74904,5420,178,2025-02-15,6
74905,2998,64,2024-11-08,4
74906,2561,41,2024-05-31,5
74907,5464,133,2025-01-28,3
74908,1185,111,2024-03-03,1
74909,3228,195,2025-01-23,4
74910,5999,158,2024-08-04,3
74911,1751,3,2024-07-13,7
74912,4514,108,2024-10-26,4
74913,5214,13,2024-06-03,7
74914,1650,194,2024-08-29,6
74915,5972,167,2024-07-23,3
74916,1676,49,2024-07-06,7
74917,4959,128,2024-03-28,7
74918,1643,157,2024-04-30,3
74919,3381,71,2025-02-14,3
74920,5493,164,2024-08-02,3
74921,4034,102,2024-08-25,1
74922,3691,64,2024-11-11,2
74923,2599,23,2024-10-25,2
74924,4087,7,2024-12-27,5
74925,3033,195,2024-10-28,7
74926,2666,187,2024-11-25,5
74927,2979,172,2024-06-05,7
74928,1779,146,2024-10-08,8
74929,3883,30,2025-01-31,2
74930,4863,73,2024-02-26,5
74931,1608,56,2024-08-15,4
74932,1751,10,2024-07-07,6
74933,1541,52,2024-12-28,4
74934,1145,157,2024-05-17,5
74935,1991,78,2024-07-04,3
74936,3723,70,2024-03-30,8
74937,2712,69,2024-05-07,4
74938,4413,124,2024-09-06,7
74939,4069,119,2024-05-26,3
74940,2111,21,2024-05-31,4
74941,5063,4,2025-02-17,8
74942,2017,134,2024-07-11,7
74943,4893,44,2024-07-29,8
74944,2281,195,2024-04-23,2
74945,4305,65,2025-01-04,7
74946,5470,165,2024-09-26,5
74947,2620,155,2024-05-13,3
74948,2905,100,2024-05-15,7
74949,2606,173,2024-06-16,3
74950,1611,173,2024-11-04,3
74951,5262,35,2024-10-10,8
74952,5595,5,2024-06-25,4
74953,5406,129,2024-08-01,6
74954,3015,160,2025-01-13,2
74955,2936,127,2024-06-27,5
74956,4688,132,2024-04-02,1
74957,2296,66,2024-06-28,8
74958,3331,50,2024-11-14,5
74959,3660,83,2024-09-13,3
74960,2814,174,2024-04-19,4
74961,2070,86,2024-04-20,6
74962,5598,121,2024-11-19,3
74963,4684,120,2025-01-28,6
74964,5409,195,2024-05-12,2
74965,5422,115,2025-01-13,1
74966,2732,136,2024-03-11,3
74967,5612,119,2024-10-07,7
74968,1775,153,2025-01-04,8
74969,1987,110,2024-06-15,6
74970,3361,75,2024-08-27,4
74971,3950,26,2024-07-24,1
74972,5516,195,2024-03-05,1
74973,4445,110,2024-07-01,3
74974,4401,183,2024-09-27,3
74975,5040,136,2024-08-03,2
74976,4773,21,2024-08-11,7
74977,2034,65,2024-07-27,2
74978,1450,62,2024-12-03,4
74979,1664,85,2025-01-03,2
74980,3978,166,2024-07-10,6
74981,3482,54,2024-11-06,6
74982,4403,27,2024-12-12,3
74983,4700,125,2024-08-06,6
74984,4589,121,2024-03-23,4
74985,5507,97,2024-04-25,8
74986,3055,111,2024-06-05,3
74987,4173,6,2024-09-26,7
74988,5596,67,2025-02-09,6
74989,1230,144,2024-09-19,4
74990,2793,195,2024-11-11,6
74991,1657,63,2024-05-14,1
74992,1274,13,2024-05-19,3
74993,4633,165,2024-12-16,3
74994,1922,3,2025-02-11,1
74995,2348,145,2024-06-14,6
74996,4717,76,2024-05-30,6
74997,2598,180,2024-03-28,5
74998,1073,41,2024-06-20,5
74999,3266,159,2024-07-17,7
75000,4662,190,2024-08-26,1
75001,3294,178,2024-12-26,8
75002,3738,11,2024-10-02,5
75003,5009,62,2025-01-12,5
75004,5590,120,2024-07-18,2
75005,3880,18,2024-10-02,5
75006,1564,139,2024-11-30,6
75007,5645,88,2024-12-02,6
75008,5162,91,2024-12-17,8
75009,5072,147,2024-05-09,2
75010,2116,84,2024-09-04,5
75011,2208,17,2024-10-05,6
75012,4863,140,2024-04-18,7
75013,3247,194,2024-07-13,7
75014,5840,40,2024-11-07,7
75015,1372,181,2024-04-24,2
75016,3360,44,2025-01-14,7
75017,4448,159,2024-10-15,1
75018,1420,39,2024-03-30,2
75019,1897,174,2024-12-29,5
75020,4332,35,2024-06-10,7
75021,3147,63,2024-10-26,6
75022,5255,194,2024-10-08,4
75023,2021,132,2024-05-16,4
75024,1427,181,2025-02-13,3
75025,4307,187,2024-08-21,8
75026,1395,100,2024-05-12,4
75027,2056,66,2024-12-08,5
75028,4439,184,2024-06-30,4
75029,4846,114,2024-10-25,6
75030,3652,36,2024-10-30,4
75031,1882,80,2024-11-01,7
75032,1283,60,2024-04-21,8
75033,2100,144,2024-10-15,3
75034,4085,13,2024-03-09,5
75035,1351,77,2024-09-08,4
75036,1547,115,2025-02-16,7
75037,5062,56,2024-05-17,3
75038,1804,116,2024-03-23,4
75039,1661,189,2024-12-11,1
75040,4184,135,2024-11-30,8
75041,3359,27,2024-03-22,3
75042,4227,188,2024-11-18,8
75043,2420,89,2024-07-20,1
75044,2226,190,2024-11-13,5
75045,3586,41,2024-11-02,5
75046,5061,84,2024-09-06,7
75047,2197,87,2024-08-01,2
75048,4974,20,2024-08-11,4
75049,2544,17,2024-11-13,7
75050,4277,198,2024-06-01,7
75051,2705,48,2025-01-28,1
75052,2423,136,2025-01-05,6
75053,3643,27,2024-06-01,8
75054,5170,42,2024-12-18,3
75055,1796,138,2025-01-03,3
75056,1485,169,2024-08-11,7
75057,4225,165,2024-09-10,4
75058,4407,131,2024-08-07,2
75059,5771,187,2025-01-08,3
75060,4920,146,2024-09-11,2
75061,2061,104,2025-02-10,6
75062,5763,68,2024-08-12,3
75063,3821,139,2024-05-07,8
75064,5027,31,2024-04-10,3
75065,3754,65,2024-02-21,8
75066,2896,20,2024-08-15,6
75067,5977,185,2024-03-15,4
75068,1757,22,2024-09-13,1
75069,2663,85,2024-03-24,3
75070,4068,115,2024-03-28,8
75071,4579,33,2024-07-25,2
75072,3934,7,2024-10-16,7
75073,2504,162,2024-05-28,1
75074,1828,178,2024-05-27,3
75075,4520,173,2025-01-10,5
75076,2568,113,2024-04-04,4
75077,3448,96,2024-11-03,3
75078,4949,175,2024-09-20,8
75079,2239,104,2024-04-15,4
75080,3170,188,2024-07-21,1
75081,4909,29,2024-12-08,4
75082,3375,1,2024-10-11,5
75083,1674,188,2024-08-31,2
75084,3290,104,2025-02-19,2
75085,1970,53,2024-11-05,2
75086,1632,83,2024-03-22,1
75087,2622,140,2024-09-02,5
75088,5373,169,2024-11-23,6
75089,3963,189,2024-12-12,7
75090,5010,98,2024-08-19,6
75091,4885,22,2024-11-12,1
75092,2369,178,2024-03-13,3
75093,5779,166,2024-11-23,4
75094,4923,133,2024-04-04,1
75095,1374,96,2024-07-02,8
75096,2503,91,2024-05-18,3
75097,2218,69,2024-11-25,3
75098,2132,38,2024-09-28,3
75099,2668,39,2024-09-22,5
75100,1756,91,2024-11-07,5
75101,4183,78,2024-08-17,4
75102,2920,104,2024-06-03,1
75103,2330,26,2025-01-02,3
75104,1343,133,2024-02-28,6
75105,4375,23,2024-07-05,7
75106,1017,163,2024-12-07,2
75107,4926,185,2024-06-04,1
75108,3616,89,2024-03-20,2
75109,2724,191,2024-10-01,8
75110,4255,163,2024-03-16,1
75111,5359,156,2024-10-03,1
75112,5377,90,2024-12-29,2
75113,1499,34,2025-01-17,3
75114,2373,90,2024-12-11,4
75115,4375,77,2024-10-04,5
75116,5269,28,2024-10-03,1
75117,3461,127,2024-06-15,2
75118,3531,192,2024-11-24,7
75119,3183,95,2025-01-29,6
75120,1159,15,2024-11-17,4
75121,1621,191,2024-10-10,4
75122,1242,176,2024-09-14,6
75123,4260,85,2024-10-22,8
75124,4256,129,2024-06-22,7
75125,3654,131,2024-11-01,5
75126,3237,153,2024-12-22,1
75127,4660,167,2024-04-07,8
75128,5544,122,2025-01-13,3
75129,1266,137,2024-04-07,6
75130,2434,154,2025-02-09,5
75131,2093,120,2024-08-24,1
75132,5695,144,2024-06-11,6
75133,4401,96,2024-04-25,1
75134,3302,191,2024-07-20,2
75135,3853,29,2024-03-22,7
75136,1926,65,2024-06-19,7
75137,4586,107,2024-04-10,3
75138,3244,154,2024-04-15,3
75139,2886,159,2025-02-01,4
75140,5746,61,2024-08-10,1
75141,4615,2,2024-06-19,2
75142,4590,89,2024-03-02,3
75143,4786,90,2024-06-14,3
75144,1898,12,2024-07-07,5
75145,4576,104,2024-03-22,5
75146,2417,92,2024-04-25,8
75147,5689,77,2025-01-09,4
75148,2872,131,2024-04-24,8
75149,3384,32,2024-09-10,3
75150,4643,128,2024-11-09,2
75151,5828,14,2024-06-26,8
75152,5749,172,2025-01-15,8
75153,1262,124,2025-01-12,3
75154,2471,117,2025-01-13,7
75155,2211,168,2024-12-27,1
75156,5839,115,2024-09-01,2
75157,4674,156,2024-09-26,2
75158,1942,140,2024-10-26,6
75159,3294,57,2024-12-17,6
75160,5753,13,2025-02-07,5
75161,5479,34,2024-05-14,5
75162,5006,109,2024-10-29,8
75163,2758,174,2024-08-16,3
75164,3625,190,2024-03-02,2
75165,4433,13,2024-09-24,7
75166,1848,12,2024-04-04,4
75167,4289,181,2024-03-10,7
75168,5720,149,2024-12-04,4
75169,2006,53,2024-05-21,2
75170,3810,126,2024-07-03,2
75171,2111,31,2024-08-13,7
75172,1290,55,2024-11-11,4
75173,1912,111,2024-06-06,2
75174,2381,195,2024-05-16,2
75175,2648,116,2025-02-06,3
75176,5037,122,2024-03-24,7
75177,4825,66,2024-09-23,2
75178,5010,2,2024-09-27,4
75179,2292,122,2024-04-05,4
75180,4013,47,2024-03-05,4
75181,2623,48,2024-03-02,1
75182,5680,91,2024-06-19,4
75183,5075,154,2024-10-27,6
75184,2763,11,2025-01-22,3
75185,4200,171,2024-10-03,6
75186,3128,22,2025-02-14,3
75187,5180,195,2024-04-29,6
75188,2438,108,2024-05-29,7
75189,4890,161,2024-07-25,3
75190,3551,65,2024-03-05,3
75191,3571,97,2025-01-08,3
75192,1357,127,2024-12-10,1
75193,1161,50,2024-04-06,5
75194,4067,10,2025-01-30,8
75195,2923,30,2025-01-19,6
75196,2521,176,2024-04-18,4
75197,4316,187,2024-09-17,2
75198,1564,90,2024-10-20,5
75199,4261,25,2024-07-08,2
75200,4992,106,2024-05-30,3
75201,1010,15,2024-11-05,7
75202,1682,180,2024-10-31,7
75203,1527,62,2024-09-28,3
75204,1677,181,2024-09-30,6
75205,1193,186,2024-11-27,3
75206,5923,109,2024-12-25,4
75207,4128,145,2024-10-25,7
75208,1488,94,2024-08-15,5
75209,1286,16,2025-02-03,2
75210,2268,130,2024-04-29,7
75211,1835,141,2024-07-24,6
75212,2300,93,2024-12-16,6
75213,2123,197,2025-01-23,8
75214,4582,56,2024-05-18,4
75215,4212,29,2024-03-29,6
75216,3157,87,2024-10-30,1
75217,3291,185,2024-06-29,6
75218,2065,43,2024-03-11,7
75219,4792,152,2024-09-05,1
75220,3099,23,2024-03-18,2
75221,2377,105,2024-02-23,1
75222,3128,145,2024-09-21,7
75223,1347,23,2024-08-06,6
75224,2759,70,2024-08-07,3
75225,2339,114,2024-08-09,5
75226,5696,39,2025-01-11,4
75227,5992,2,2024-03-11,1
75228,3697,178,2024-06-03,2
75229,5068,67,2025-02-14,5
75230,1454,105,2024-11-08,5
75231,2310,100,2024-12-16,6
75232,1090,175,2024-04-10,2
75233,2320,139,2024-12-02,2
75234,2543,39,2024-10-01,1
75235,3504,46,2024-07-08,2
75236,4003,63,2025-01-05,7
75237,2163,39,2024-11-12,8
75238,2924,140,2024-08-12,3
75239,2789,132,2024-10-09,5
75240,5770,52,2024-02-27,2
75241,1445,134,2024-05-12,1
75242,3481,183,2024-06-24,3
75243,5141,100,2024-06-07,3
75244,4893,79,2024-11-06,5
75245,2995,143,2024-03-08,2
75246,3751,168,2025-01-07,2
75247,5429,180,2025-01-09,2
75248,2357,122,2024-07-19,1
75249,5064,17,2024-06-04,5
75250,5295,76,2024-04-18,1
75251,4456,199,2024-12-05,6
75252,1511,169,2024-10-30,8
75253,5224,80,2024-09-12,2
75254,2066,6,2024-04-21,2
75255,3561,85,2024-05-16,8
75256,3632,22,2025-01-15,7
75257,4599,103,2024-07-08,3
75258,3885,45,2024-09-27,7
75259,3454,141,2025-01-14,4
75260,4476,107,2024-09-01,4
75261,1506,69,2024-06-07,2
75262,4885,4,2024-12-29,6
75263,4161,84,2024-09-13,4
75264,4664,195,2024-09-02,4
75265,4675,24,2025-02-07,1
75266,1575,183,2024-08-26,6
75267,4980,179,2024-07-23,7
75268,5312,73,2024-10-18,4
75269,3538,95,2024-11-03,6
75270,3913,143,2024-03-21,3
75271,4883,170,2024-09-15,8
75272,2734,199,2024-11-24,6
75273,5786,144,2024-12-26,1
75274,5982,68,2024-07-31,7
75275,1590,33,2024-06-08,6
75276,4977,25,2024-12-13,5
75277,3866,132,2024-09-08,6
75278,4168,15,2024-11-15,3
75279,3493,12,2025-02-16,8
75280,5127,109,2024-06-08,8
75281,5657,105,2024-03-20,2
75282,1683,36,2024-04-28,6
75283,3349,168,2024-03-22,5
75284,3260,130,2024-04-17,4
75285,2226,72,2024-05-22,2
75286,5742,196,2024-06-08,7
75287,2241,196,2024-09-28,2
75288,4890,140,2024-07-16,4
75289,1454,84,2024-03-04,2
75290,3684,163,2024-07-04,5
75291,2169,163,2024-10-10,2
75292,5439,137,2025-02-01,2
75293,1704,184,2024-10-26,8
75294,3659,30,2024-05-09,1
75295,1632,37,2024-12-10,8
75296,2949,82,2024-09-01,5
75297,4335,164,2024-03-07,4
75298,1383,54,2024-11-20,7
75299,1517,128,2024-07-21,3
75300,3438,60,2024-04-16,3
75301,3020,109,2024-08-18,6
75302,3731,198,2024-04-15,6
75303,1955,99,2024-05-17,7
75304,2897,68,2024-06-28,2
75305,4261,102,2024-04-14,5
75306,2170,63,2024-07-20,7
75307,3190,137,2024-06-03,2
75308,2941,126,2024-11-22,4
75309,3983,167,2024-12-23,2
75310,5002,59,2024-05-11,2
75311,2183,138,2024-07-17,1
75312,1081,158,2024-03-25,5
75313,2159,82,2024-04-03,5
75314,2095,172,2024-05-25,1
75315,4713,62,2025-01-13,4
75316,3390,10,2024-09-08,7
75317,4159,70,2024-12-24,3
75318,1092,120,2025-01-28,7
75319,1191,20,2024-09-14,8
75320,2256,49,2024-08-22,2
75321,4630,74,2024-03-13,4
75322,5665,46,2024-11-20,3
75323,3221,174,2024-06-23,2
75324,4786,193,2024-08-20,4
75325,2005,34,2024-03-30,6
75326,1464,122,2025-02-01,7
75327,2549,49,2025-01-12,8
75328,2519,144,2024-08-05,7
75329,2630,107,2024-04-22,6
75330,4034,37,2025-01-10,7
75331,2166,81,2024-10-18,7
75332,5389,74,2024-09-03,7
75333,1347,121,2024-06-07,3
75334,1450,78,2024-08-31,6
75335,1706,168,2024-11-30,5
75336,5769,49,2024-07-14,5
75337,3946,39,2025-02-09,7
75338,4042,48,2024-06-16,6
75339,4328,117,2024-09-02,5
75340,2531,87,2024-08-29,7
75341,3221,35,2024-03-08,6
75342,4252,70,2024-12-02,1
75343,3902,28,2024-12-27,3
75344,5735,168,2024-03-11,3
75345,4759,121,2024-09-27,7
75346,5743,18,2024-08-05,8
75347,2165,38,2024-05-29,6
75348,4955,180,2024-07-28,3
75349,3716,88,2024-04-05,2
